[2024-10-12 17:56:00] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-12 18:07:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670abaef891a1-Op71R7.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-mega-menu.min.css
[2024-10-12 18:07:43] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 18:07:43] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 18:07:43] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 18:07:43] [class-ss-page.php:119] Checking Content Identical:5f13f8f30e1bd8c6f4dce85c31dd8c1be69d0abf===. Value: FALSE
[2024-10-12 18:07:43] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-motion-fx-rtl.min.css
[2024-10-12 18:07:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:12; Total: 915
[2024-10-12 18:07:43] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-12 18:07:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670abaefdd8fc-j4p1eN.tmp
[2024-10-12 18:07:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-motion-fx-rtl.min.css?simply_static_page=8973
[2024-10-12 18:07:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-motion-fx-rtl.min.css?simply_static_page=8973
[2024-10-12 18:07:43] [class-ss-url-fetcher.php:103] Filesize: 683 bytes
[2024-10-12 18:07:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-12 18:07:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-motion-fx-rtl.min.css
[2024-10-12 18:07:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670abaefdd8fc-j4p1eN.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-motion-fx-rtl.min.css
[2024-10-12 18:07:44] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 18:07:44] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 18:07:44] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 18:07:44] [class-ss-page.php:119] Checking Content Identical:b9c0b50c4d99ef1154d1a503b3f924edf0c72f07===. Value: FALSE
[2024-10-12 18:07:44] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-motion-fx.min.css
[2024-10-12 18:07:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:11; Total: 915
[2024-10-12 18:07:44] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-12 18:07:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670abaf09e862-ZInAn3.tmp
[2024-10-12 18:07:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-motion-fx.min.css?simply_static_page=8974
[2024-10-12 18:07:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-motion-fx.min.css?simply_static_page=8974
[2024-10-12 18:07:44] [class-ss-url-fetcher.php:103] Filesize: 683 bytes
[2024-10-12 18:07:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-12 18:07:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-motion-fx.min.css
[2024-10-12 18:07:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670abaf09e862-ZInAn3.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-motion-fx.min.css
[2024-10-12 18:07:44] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 18:07:44] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 18:07:44] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 18:07:44] [class-ss-page.php:119] Checking Content Identical:b9c0b50c4d99ef1154d1a503b3f924edf0c72f07===. Value: FALSE
[2024-10-12 18:07:44] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-nav-menu-rtl.min.css
[2024-10-12 18:07:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:10; Total: 915
[2024-10-12 18:07:44] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-12 18:07:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670abaf0ea22c-FuqoRJ.tmp
[2024-10-12 18:07:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-nav-menu-rtl.min.css?simply_static_page=8975
[2024-10-12 18:07:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-nav-menu-rtl.min.css?simply_static_page=8975
[2024-10-12 18:07:44] [class-ss-url-fetcher.php:103] Filesize: 26924 bytes
[2024-10-12 18:07:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-12 18:07:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-nav-menu-rtl.min.css
[2024-10-12 18:07:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670abaf0ea22c-FuqoRJ.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-nav-menu-rtl.min.css
[2024-10-12 18:07:45] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 18:07:45] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 18:07:45] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 18:07:45] [class-ss-page.php:119] Checking Content Identical:ee411e5cceaf5463cd86dacf33c988060b39aaa0===. Value: FALSE
[2024-10-12 18:07:45] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-nav-menu.min.css
[2024-10-12 18:07:45] [class-ss-task.php:58] [PAGES STATUS] Remaining:9; Total: 915
[2024-10-12 18:07:45] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-12 18:07:45] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670abaf13af1f-F1vg2H.tmp
[2024-10-12 18:07:45] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-nav-menu.min.css?simply_static_page=8976
[2024-10-12 18:07:45] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-nav-menu.min.css?simply_static_page=8976
[2024-10-12 18:07:45] [class-ss-url-fetcher.php:103] Filesize: 26923 bytes
[2024-10-12 18:07:45] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-12 18:07:45] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-nav-menu.min.css
[2024-10-12 18:07:45] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670abaf13af1f-F1vg2H.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-nav-menu.min.css
[2024-10-12 18:07:45] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 18:07:45] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 18:07:45] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 18:07:45] [class-ss-page.php:119] Checking Content Identical:fb5013cd7b739bba04b15bbb349b7ca43c87b5cf===. Value: FALSE
[2024-10-12 18:07:45] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-nested-carousel-rtl.min.css
[2024-10-12 18:07:45] [class-ss-task.php:58] [PAGES STATUS] Remaining:8; Total: 915
[2024-10-12 18:07:45] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-12 18:07:45] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670abaf1b91d3-9OxYpB.tmp
[2024-10-12 18:07:45] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-nested-carousel-rtl.min.css?simply_static_page=8977
[2024-10-12 18:07:45] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-nested-carousel-rtl.min.css?simply_static_page=8977
[2024-10-12 18:07:45] [class-ss-url-fetcher.php:103] Filesize: 9104 bytes
[2024-10-12 18:07:45] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-12 18:07:45] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-nested-carousel-rtl.min.css
[2024-10-12 18:07:45] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670abaf1b91d3-9OxYpB.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-nested-carousel-rtl.min.css
[2024-10-12 18:07:45] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 18:07:46] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 18:07:46] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 18:07:46] [class-ss-page.php:119] Checking Content Identical:ab3d01bc3e843331c0a1f417179b430bccf236d9===. Value: FALSE
[2024-10-12 18:07:46] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-nested-carousel.min.css
[2024-10-12 18:07:46] [class-ss-task.php:58] [PAGES STATUS] Remaining:7; Total: 915
[2024-10-12 18:07:46] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-12 18:07:46] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670abaf2596af-xvoICb.tmp
[2024-10-12 18:07:46] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-nested-carousel.min.css?simply_static_page=8978
[2024-10-12 18:07:46] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-nested-carousel.min.css?simply_static_page=8978
[2024-10-12 18:07:46] [class-ss-url-fetcher.php:103] Filesize: 9054 bytes
[2024-10-12 18:07:46] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-12 18:07:46] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-nested-carousel.min.css
[2024-10-12 18:07:46] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670abaf2596af-xvoICb.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-nested-carousel.min.css
[2024-10-12 18:07:46] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 18:07:46] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 18:07:46] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 18:07:46] [class-ss-page.php:119] Checking Content Identical:c82d0df6472b935a302f78855e82aa716f33e863===. Value: FALSE
[2024-10-12 18:07:47] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-notes-rtl.min.css
[2024-10-12 18:07:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:6; Total: 915
[2024-10-12 18:07:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-12 18:07:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670abaf31c707-m72zes.tmp
[2024-10-12 18:07:47] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-notes-rtl.min.css?simply_static_page=8979
[2024-10-12 18:07:47] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-notes-rtl.min.css?simply_static_page=8979
[2024-10-12 18:07:47] [class-ss-url-fetcher.php:103] Filesize: 1253 bytes
[2024-10-12 18:07:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-12 18:07:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-notes-rtl.min.css
[2024-10-12 18:07:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670abaf31c707-m72zes.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-notes-rtl.min.css
[2024-10-12 18:07:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 18:07:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 18:07:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 18:07:47] [class-ss-page.php:119] Checking Content Identical:b40dfec5b7b1b67c46f6852a356f3cfd851a6e7c===. Value: FALSE
[2024-10-12 18:07:47] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-notes.min.css
[2024-10-12 18:07:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:5; Total: 915
[2024-10-12 18:07:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-12 18:07:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670abaf447ba9-7BUwp6.tmp
[2024-10-12 18:07:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-notes.min.css?simply_static_page=8980
[2024-10-12 18:07:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-notes.min.css?simply_static_page=8980
[2024-10-12 18:07:48] [class-ss-url-fetcher.php:103] Filesize: 1253 bytes
[2024-10-12 18:07:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-12 18:07:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-notes.min.css
[2024-10-12 18:07:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670abaf447ba9-7BUwp6.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-notes.min.css
[2024-10-12 18:07:49] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 18:07:49] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 18:07:49] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 18:07:49] [class-ss-page.php:119] Checking Content Identical:b40dfec5b7b1b67c46f6852a356f3cfd851a6e7c===. Value: FALSE
[2024-10-12 18:07:50] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-off-canvas-rtl.min.css
[2024-10-12 18:07:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:4; Total: 915
[2024-10-12 18:07:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-12 18:07:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670abaf62aa37-3pXIae.tmp
[2024-10-12 18:07:50] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-off-canvas-rtl.min.css?simply_static_page=8981
[2024-10-12 18:07:50] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-off-canvas-rtl.min.css?simply_static_page=8981
[2024-10-12 18:07:50] [class-ss-url-fetcher.php:103] Filesize: 2554 bytes
[2024-10-12 18:07:50] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-12 18:07:50] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-off-canvas-rtl.min.css
[2024-10-12 18:07:50] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670abaf62aa37-3pXIae.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-off-canvas-rtl.min.css
[2024-10-12 18:07:50] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 18:07:50] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 18:07:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 18:07:50] [class-ss-page.php:119] Checking Content Identical:fc707e7b07d7eddfcd922be3ea1465de4a1a7e23===. Value: FALSE
[2024-10-12 18:07:51] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-off-canvas.min.css
[2024-10-12 18:07:51] [class-ss-task.php:58] [PAGES STATUS] Remaining:3; Total: 915
[2024-10-12 18:07:51] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-12 18:07:51] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670abaf73466e-hu5Gh5.tmp
[2024-10-12 18:07:51] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor-pro_v3.23.3/assets/css/widget-off-canvas.min.css?simply_static_page=8982
